,序号,基金代码,基金简称,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,自定义,手续费
1003,1004,008520,中金中证沪港深优选消费50指数C,2021-11-15,1.3759,1.3759,0.24,0.60,-1.62,-0.23,-7.81,-0.92,,,-10.25,37.59,-2.1947,0.00%
1004,1005,008623,鹏华股息龙头ETF联接C,2021-11-12,1.0552,1.1332,-0.98,0.64,-8.81,-4.46,-7.83,-1.95,,,-0.31,13.57,-2.1876,0.00%
1005,1006,240019,华宝中证银行ETF联接A,2021-11-15,1.1925,1.7573,0.52,2.28,-1.09,0.33,-7.89,5.57,4.27,18.63,1.36,86.60,4.5843,0.10%
1006,1007,005814,华安CES港股通ETF联接C,2021-11-15,1.0185,1.0185,0.11,2.58,-0.50,-3.84,-7.89,-6.03,4.84,8.11,-8.23,1.85,-7.0188,0.00%
1007,1008,160632,鹏华酒A,2021-11-12,0.9670,2.30,-1.02,-3.97,-4.54,-0.92,-7.90,6.87,103.05,267.78,-9.20,289.91,7.3230,0.12%
1008,1009,501302,南方恒指ETF联接(LOF)A,2021-11-12,0.9845,0.9845,0.30,1.77,0.65,-3.79,-7.93,-3.40,-8.87,-1.61,-5.92,-1.55,-4.1476,0.12%
1009,1010,012043,鹏华酒C,2021-11-12,0.9870,0.9870,-1,-3.99,-4.55,-0.90,-7.93,,,,,-1.30,-1.3,0.00%
1010,1011,006341,中金MSCI质量A,2021-11-15,2.5187,2.5187,1.35,0.03,-0.06,-1.67,-7.94,3.97,66.22,,-7.76,151.87,1.2962,0.10%
1011,1012,009195,泰达宏利中证绩优指数基金C,2021-11-15,1.1451,1.1451,0.61,-0.34,-3.81,-3.65,-7.96,7.84,,,-4.90,14.51,5.7708,0.00%
1012,1013,006697,华宝中证银行ETF联接C,2021-11-15,1.1819,1.1819,0.53,2.28,-1.10,0.28,-7.97,5.37,3.71,,1.19,18.19,4.3768,0.00%
1013,1014,501301,华宝香港大盘A,2021-11-15,1.0362,1.0362,-0.38,2.75,0.18,-3.13,-8.02,-9.53,-9.98,-7.68,-10.46,3.61,-9.3665,0.10%
1014,1015,001631,天弘中证食品饮料ETF联接A,2021-11-15,3.2038,3.2819,1.33,-1.72,-1.57,2.42,-8.04,4.53,74.28,176.91,-10.16,237.20,1.0256,0.10%
1015,1016,006342,中金MSCI质量C,2021-11-15,2.5061,2.5061,1.35,0.02,-0.08,-1.73,-8.06,3.71,65.40,,-7.96,150.61,1.0461,0.00%
1016,1017,005659,南方恒指ETF联接C,2021-11-12,0.97,0.97,0.29,1.75,0.61,-3.89,-8.12,-3.79,-9.59,-2.78,-6.25,-12.26,-4.5275,0.00%
1017,1018,001632,天弘中证食品饮料ETF联接C,2021-11-15,3.1602,3.2378,1.32,-1.73,-1.59,2.36,-8.14,4.32,73.59,175.28,-10.31,232.62,0.8243,0.00%
1018,1019,530015,建信深证基本面60ETF联接A,2021-11-12,2.7383,2.7383,-0.90,2.11,-3.86,-4.87,-8.20,-3.61,27.36,71.02,-6.69,173.83,-4.1648,0.15%
1019,1020,006355,华宝香港大盘C,2021-11-15,1.0241,1.0241,-0.39,2.74,0.15,-3.22,-8.20,-9.89,-10.69,-8.74,-10.76,-12.81,-9.7208,0.00%
1020,1021,009116,东兴中证消费50A,2021-11-15,1.4434,1.4434,0.66,-0.87,-3.48,-0.37,-8.20,0.38,,,-10,44.34,-1.1581,0.06%
1021,1022,009117,东兴中证消费50C,2021-11-15,1.4411,1.4411,0.66,-0.87,-3.48,-0.39,-8.25,0.29,,,-10.07,44.11,-1.2553,0.00%
1022,1023,501309,国泰恒生港股通指数(LOF),2021-11-15,1.1012,1.1012,-0.24,2.14,-1.82,-6.02,-8.26,-5,11.91,10.11,-8.26,10.12,-5.4642,0.12%
1023,1024,006578,泰康中证港股通非银指数A,2021-11-12,1.0905,1.0905,-0.24,2.24,-0.95,-4.40,-8.37,-6.85,-6.57,,-10.33,9.05,-6.8188,0.10%
1024,1025,006363,建信深证基本面60ETF联接C,2021-11-12,2.7197,2.7197,-0.90,2.10,-3.90,-4.99,-8.43,-4.09,26.09,69.75,-7.09,68.08,-4.6388,0.00%
1025,1026,166402,浦银安盛沪港深基本面100,2021-11-12,0.9462,0.9462,-0.42,1.34,-2.60,-1.81,-8.49,-6.33,-13.37,-7.70,-4.48,-5.38,-5.4178,0.12%
1026,1027,162416,华宝港股通恒生香港35,2021-11-15,0.9867,0.9867,0.59,1.41,-0.15,-7.14,-8.54,3.25,0.09,2.31,-1.13,-1.33,1.2385,0.10%
1027,1028,005770,信达澳银中证沪港深高股息精选,2021-11-12,0.9784,0.9784,0.65,3.16,0.31,-8.41,-8.55,-14.33,-1.20,-2.16,-7.83,-2.17,-13.6605,0.10%
1028,1029,006579,泰康中证港股通非银指数C,2021-11-12,1.0793,1.0793,-0.24,2.23,-0.99,-4.50,-8.56,-7.23,-7.32,,-10.64,7.93,-7.1889,0.00%
1029,1030,010872,博时沪深300指数增强A,2021-11-15,0.8506,0.8506,-0.33,0.85,-4.85,-7.79,-8.58,,,,-14.87,-14.94,-14.66,0.12%
1030,1031,010873,博时沪深300指数增强C,2021-11-15,0.8484,0.8484,-0.32,0.86,-4.88,-7.86,-8.72,,,,-15.09,-15.16,-14.89,0.00%
1031,1032,519706,交银深证300价值ETF联接,2021-11-15,2.0910,,0.10,2.25,-0.81,-3.82,-8.73,-6.15,18.20,52.85,-9.09,109.10,-7.0730,0.15%
1032,1033,010736,易方达沪深300指数增强A,2021-11-15,0.8957,0.8957,0.02,0.25,-3.18,-2.44,-8.87,,,,-10.43,-10.43,-10.45,0.15%
1033,1034,010737,易方达沪深300指数增强C,2021-11-15,0.8934,0.8934,0.03,0.25,-3.20,-2.50,-9,,,,-10.66,-10.66,-10.69,0.00%
1034,1035,161036,富国中证娱乐主题指数增强型,2021-11-15,0.7373,0.7373,2.97,4.34,6.92,11.29,-9.05,-9.48,19.71,19.44,-11.04,-26.27,-12.3086,0.12%
1035,1036,005554,南方H股联接A,2021-11-15,0.8480,0.8480,-0.46,3.08,-0.04,-2.92,-9.21,-11.70,-12.10,-11.12,-11.62,-15.20,-11.2789,0.12%
1036,1037,501067,招商富时A-H50指数A,2021-11-15,1.3803,1.3803,-0.19,0.20,-2.67,-2.67,-9.23,-1.67,11.42,,-9.29,38.03,-1.9428,0.08%
1037,1038,161725,招商中证白酒指数(LOF)A,2021-11-15,1.2720,2.9151,0.27,-3.86,-8.69,-0.55,-9.24,11.15,93.72,258.88,-9.98,387.90,6.7141,0.10%
1038,1039,005063,广发中证全指家用电器指数A,2021-11-15,1.3135,1.3135,0.64,1.39,2.58,-6.54,-9.30,-9.88,30.81,65.07,-9.58,31.35,-10.5415,0.12%
1039,1040,005064,广发中证全指家用电器指数C,2021-11-15,1.3058,1.3058,0.64,1.38,2.56,-6.59,-9.39,-10.06,30.31,64.48,-9.74,30.58,-10.7204,0.00%
1040,1041,005555,南方H股联接C,2021-11-15,0.8353,0.8353,-0.46,3.06,-0.07,-3.02,-9.40,-12.06,-12.80,-12.18,-11.93,-16.47,-11.6259,0.00%
1041,1042,501068,招商富时A-H50指数C,2021-11-15,1.3641,1.3641,-0.19,0.18,-2.70,-2.77,-9.41,-2.07,10.53,,-9.60,36.41,-2.3367,0.00%
1042,1043,160222,国泰国证食品饮料行业(LOF),2021-11-15,1.2027,2.9757,1.07,-2.06,-2.74,1.45,-9.47,2.25,67.75,181.46,-11.08,407.02,-0.9242,0.00%
1043,1044,501090,华宝中证消费龙头指数(LOF)A,2021-11-15,1.5071,1.5071,0.84,-0.48,-2.28,-0.13,-9.84,-1.76,,,-11.32,50.71,-3.1244,0.10%
1044,1045,009329,华宝中证消费龙头指数(LOF)C,2021-11-15,1.5017,1.5017,0.84,-0.48,-2.30,-0.19,-9.95,-2,,,-11.51,62.66,-3.3614,0.00%
1045,1046,004856,广发中证全指建筑材料指数A,2021-11-15,1.3772,1.3772,0.04,4.80,-6.40,-8.72,-9.98,-5.04,44.03,71.57,-0.15,37.72,-7.0676,0.10%
1046,1047,165519,信诚中证800医药指数(LOF)A,2021-11-12,1.3254,2.0304,-0.03,0.65,-3.01,-6.79,-10.02,2.69,53.15,76.78,-3.89,144.98,2.3007,0.12%
1047,1048,540012,汇丰晋信恒生龙头指数A,2021-11-15,1.8793,2.4593,0.26,0.41,-3.68,-2.77,-10.03,-5.42,22.70,57.87,-12.79,168.37,-6.9407,0.12%
1048,1049,004857,广发中证全指建筑材料指数C,2021-11-15,1.3814,1.3814,0.04,4.80,-6.41,-8.76,-10.07,-5.23,43.49,71.37,-0.32,38.14,-7.2537,0.00%
1049,1050,008713,国泰中证全指家用电器ETF联接A,2021-11-15,1.2540,1.2540,0.62,1.38,2.50,-7.87,-10.08,-11.54,,,-11.02,25.40,-12.1272,0.10%
1050,1051,008714,国泰中证全指家用电器ETF联接C,2021-11-15,1.2481,1.2481,0.61,1.38,2.48,-7.93,-10.21,-11.81,,,-11.25,24.81,-12.3755,0.00%
1051,1052,501305,汇添富中证港股通(LOF)A,2021-11-15,0.8235,0.8235,-1.75,1.74,-5.76,-7.52,-10.26,-4.03,-8.42,-4.13,-2.44,-17.65,-2.1366,0.10%
1052,1053,110003,易方达上证50增强A,2021-11-15,2.1981,4.1481,0.10,0.55,-2.89,-1.28,-10.35,-2.30,25.47,75.58,-13.89,600.84,-3.3296,0.15%
1053,1054,501306,汇添富中证港股通(LOF)C,2021-11-15,0.8109,0.8109,-1.76,1.72,-5.80,-7.62,-10.45,-4.42,-9.15,-5.26,-2.79,-18.91,-2.5272,0.00%
1054,1055,004746,易方达上证50增强C,2021-11-15,2.1732,2.2732,0.11,0.55,-2.91,-1.35,-10.46,-2.54,24.85,74.19,-14.08,97.61,-3.5718,0.00%
1055,1056,161213,国投瑞银中证消费服务指数,2021-11-15,2.3330,2.3330,0.65,0.30,-1.73,-1.48,-10.54,-3.87,36.51,80.85,-11.23,133.30,-5.3878,0.12%
1056,1057,167302,方正富邦大湾区综指(LOF),2021-11-15,1.0788,1.0788,-0.15,1.40,-0.75,-5.43,-10.58,-8.95,9.28,,-11.52,7.88,-9.2482,0.10%
1057,1058,008407,恒生沪深港通细分行业龙头A,2021-11-15,1.0630,1.0630,-0.29,1.14,-2.20,-2.84,-10.73,-9.29,,,-13.30,6.30,-9.3529,0.12%
1058,1059,008408,恒生沪深港通细分行业龙头C,2021-11-15,1.0566,1.0566,-0.29,1.13,-2.23,-2.94,-10.92,-9.66,,,-13.61,5.66,-9.7129,0.00%
1059,1060,161721,招商沪深300地产等权重指数A,2021-11-15,0.7255,1.3872,-0.78,8.77,-5.14,-0.12,-11.18,-18.37,-10.05,9.02,-15.52,17.48,-18.7098,0.10%
1060,1061,001550,天弘中证医药100A,2021-11-15,1.0841,1.0841,1.03,3.85,-0.79,-4.77,-11.31,-4.54,36.79,61.69,-3.87,8.41,-6.2145,0.10%
1061,1062,001551,天弘中证医药100C,2021-11-15,1.0690,1.0690,1.04,3.85,-0.81,-4.82,-11.40,-4.74,36.25,60.73,-4.05,6.90,-6.4048,0.00%
1062,1063,501303,广发恒生中型股指数A,2021-11-15,0.9682,0.9682,-0.80,2.14,-3.63,-9.38,-11.44,-2.79,10.49,12.95,-9.06,-3.18,-2.7792,0.12%
1063,1064,370023,上投摩根中证消费服务指数,2021-11-12,2.1014,2.2814,-0.27,-0.27,-2.38,-3.79,-11.54,-6.40,26.67,61.90,-13.59,145.92,-6.2294,0.12%
1064,1065,006698,红土创新沪深300增强A,2021-11-15,1.4085,1.4085,0.30,0.17,-4.14,-6.89,-11.68,-2.45,32.01,,-9.99,40.85,-3.8348,0.12%
1065,1066,004996,广发恒生中型股指数C,2021-11-15,0.9515,0.9515,-0.80,2.13,-3.68,-9.52,-11.72,-3.37,9.18,11.18,-9.54,-4.85,-3.3552,0.00%
1066,1067,163118,申万菱信中证申万医药生物指数(LOF),2021-11-12,1.0014,1.6279,-0.21,0.18,-3.86,-7.58,-11.73,0.39,54.99,91.39,-6.74,62.79,-0.0300,0.12%
1067,1068,006699,红土创新沪深300增强C,2021-11-15,1.3941,1.3941,0.29,0.17,-4.16,-6.97,-11.80,-2.75,31.12,,-10.22,39.41,-4.1181,0.00%
1068,1069,161035,富国中证医药主题指数增强A,2021-11-15,2.0040,2.0040,1.11,3.46,-3.93,-6.57,-12.30,4.10,57.55,121.44,-3.75,100.40,2.3760,0.12%
1069,1070,006658,财通中证香港红利等权指数A,2021-11-15,0.8550,0.8550,-1.80,0.87,-5.97,-8.16,-13.18,-6.72,-12.48,,-5.67,-14.50,-5.1628,0.12%
1070,1071,001180,广发医药卫生联接A,2021-11-15,1.1845,1.1845,1.40,3.97,-1.41,-5.91,-13.23,-2.59,36.09,60.61,-7.48,18.45,-4.6760,0.12%
1071,1072,006659,财通中证香港红利等权指数C,2021-11-15,0.8483,0.8483,-1.82,0.86,-6.01,-8.24,-13.31,-7.02,-13.01,,-5.93,-15.17,-5.4394,0.00%
1072,1073,002978,广发医药卫生联接C,2021-11-15,1.1718,1.1718,1.39,3.96,-1.44,-5.96,-13.32,-2.80,35.53,59.84,-7.65,49.71,-4.8650,0.00%
1073,1074,008975,富国中证消费50ETF联接A,2021-11-15,1.5212,1.5212,0.89,-0.64,-3.71,-1.20,-13.33,-5.44,,,-15.37,52.12,-7.1151,0.12%
1074,1075,008976,富国中证消费50ETF联接C,2021-11-15,1.5112,1.5112,0.89,-0.64,-3.74,-1.30,-13.50,-5.81,,,-15.66,51.12,-7.4799,0.00%
1075,1076,008551,东财医药A,2021-11-12,1.2896,1.2896,-0.15,0.33,-4.28,-8.72,-13.53,0.69,,,-5.70,28.96,0.3658,0.10%
1076,1077,008552,东财医药C,2021-11-12,1.2845,1.2845,-0.16,0.32,-4.30,-8.77,-13.64,0.45,,,-5.91,28.45,0.1169,0.00%
1077,1078,481012,工银深证红利ETF联接A,2021-11-12,1.4473,2.0821,-0.77,0.87,-3.92,-4,-13.79,-11.55,17.39,69.08,-15.19,119.32,-12.1684,0.10%
1078,1079,000968,广发养老指数A,2021-11-15,1.1498,1.1498,1.54,2.26,1.96,-0.60,-13.94,-9.46,20.33,30.19,-10.05,14.98,-11.5174,0.12%
1079,1080,006724,工银深证红利ETF联接C,2021-11-12,1.4362,1.8858,-0.77,0.86,-3.95,-4.10,-13.97,-11.90,16.44,,-15.49,32.61,-12.5143,0.00%
1080,1081,002982,广发养老指数C,2021-11-15,1.1355,1.1355,1.54,2.26,1.95,-0.65,-14.02,-9.64,19.87,29.46,-10.20,18.88,-11.6876,0.00%
1081,1082,502056,广发中证医疗指数(LOF)A,2021-11-15,1.3365,1.3490,1.42,3.47,-3.71,-9.82,-15.44,-0.32,55.48,112.22,-7.41,42.51,-2.5440,0.05%
1082,1083,009881,广发中证医疗指数(LOF)C,2021-11-15,1.3335,1.3335,1.41,3.46,-3.73,-9.86,-15.53,-0.53,,,-7.57,0.64,-2.7440,0.00%
1083,1084,160219,国泰国证医药卫生行业指数,2021-11-15,0.8785,2.2635,1.61,3.82,-2.35,-7.07,-15.87,-2.32,41.53,80.28,-10.31,137.72,-4.7063,0.10%
1084,1085,162412,华宝医疗ETF联接A,2021-11-15,1.1815,0.7114,1.40,3.48,-3.57,-9.77,-16.03,-3.02,55.82,115.13,-10.19,-24.78,-5.1677,0.12%
1085,1086,167301,方正富邦保险主题指数,2021-11-15,0.8010,1.3390,0.25,0.63,-2.55,-0.25,-16.04,-15.42,-9.04,10.56,-20.54,34.21,-17.1079,0.08%
1086,1087,012323,华宝医疗ETF联接C,2021-11-15,1.1805,1.1805,1.40,3.47,-3.58,-9.81,-16.10,,,,,-15.60,-16.765568,0.00%
1087,1088,007937,华夏饲料豆粕期货ETF联接A,2021-11-12,1.1238,1.1238,0.46,2.15,-3.99,-10.37,-16.20,-6.78,,,-11.62,12.38,-5.6027,0.06%
1088,1089,006816,泰康港股通地产指数A,2021-11-12,0.8201,0.8201,-0.45,7.26,-1.13,-8.47,-16.41,-16.50,-19.30,,-10.37,-17.99,-14.8479,0.10%
1089,1090,160635,鹏华中证医药卫生(LOF)A,2021-11-12,1.37,1.24,-0.22,0.22,-4.66,-10.10,-16.57,-6.61,28.16,47.15,-11.44,24.19,-6.8661,0.12%
1090,1091,006817,泰康港股通地产指数C,2021-11-12,0.8124,0.8124,-0.45,7.25,-1.17,-8.56,-16.58,-16.83,-19.89,,-10.68,-18.76,-15.1806,0.00%
1091,1092,010366,鹏华中证医药卫生(LOF)C,2021-11-12,0.9160,0.9160,-0.22,0.22,-4.68,-10.11,-16.58,-6.63,,,-11.50,-8.40,-7.0051,0.00%
1092,1093,000373,华安中证细分医药ETF联接A,2021-11-15,1.8050,1.8050,1.75,4.58,-1.74,-7.25,-17.16,-5.94,27.65,47.71,-11.78,80.50,-8.3678,0.12%
1093,1094,007076,汇添富中证医药ETF联接A,2021-11-15,1.4382,1.4382,1.78,4.10,-1.49,-7.74,-17.26,-4.59,30.46,,-9.97,43.82,-6.9962,0.10%
1094,1095,000376,华安中证细分医药ETF联接C,2021-11-15,1.7540,1.7540,1.80,4.59,-1.74,-7.34,-17.30,-6.30,26.64,46.04,-12.08,75.40,-8.7394,0.00%
1095,1096,007077,汇添富中证医药ETF联接C,2021-11-15,1.4232,1.4232,1.77,4.10,-1.53,-7.84,-17.43,-4.97,29.43,,-10.28,42.32,-7.3662,0.00%
1096,1097,161122,易方达中证万得生物科技指数(LOF)A,2021-11-15,0.9437,1.3421,2.38,4.73,-3.77,-11.46,-18.02,2.81,67.68,132.97,-4.19,40.28,-0.6788,0.10%
1097,1098,010572,易方达中证万得生物科技指数(LOF)C,2021-11-15,0.9411,0.9411,2.37,4.72,-3.80,-11.53,-18.15,,,,-4.45,2.40,0.032644,0.00%
1098,1099,001344,易方达沪深300医药联接A,2021-11-15,1.5625,1.5625,1.98,4.47,-1.86,-9.19,-18.41,-3.03,30.59,61.65,-12.23,56.25,-5.7977,0.10%
1099,1100,007883,易方达沪深300医药联接C,2021-11-15,1.5587,1.5587,1.98,4.47,-1.86,-9.21,-18.45,-3.13,30.34,,-12.31,49.77,-5.8921,0.00%
1100,1101,006756,国泰中证生物医药ETF联接A,2021-11-15,1.5902,1.5902,2.05,4.47,-2.98,-12.21,-20.01,-12.94,32.65,,-13.16,59.02,-15.2176,0.10%
1101,1102,011040,天弘国证生物医药ETF发起式联接A,2021-11-15,0.8861,0.8861,2.19,5.09,-4.70,-12.83,-20.08,,,,,-11.39,-13.29,0.10%
1102,1103,501009,汇添富中证生物科技指数A,2021-11-15,2.1864,2.1864,1.93,4.52,-3.35,-11.30,-20.11,-2.82,60.61,117.51,-11.53,118.64,-5.7391,0.10%
1103,1104,006757,国泰中证生物医药ETF联接C,2021-11-15,1.5721,1.5721,2.04,4.47,-3,-12.27,-20.13,-13.21,31.85,,-13.39,57.21,-15.4678,0.00%
1104,1105,011041,天弘国证生物医药ETF发起式联接C,2021-11-15,0.8847,0.8847,2.19,5.08,-4.72,-12.87,-20.17,,,,,-11.53,-13.43,0.00%
1105,1106,501010,汇添富中证生物科技指数C,2021-11-15,2.1762,2.1762,1.93,4.51,-3.39,-11.39,-20.27,-3.21,59.35,115.89,-11.84,117.62,-6.1167,0.00%
1106,1107,501005,汇添富中证精准医疗指数A,2021-11-15,1.5181,1.5181,2.28,5.86,-1.41,-10.46,-20.43,-7.97,41.39,95.61,-13.08,51.81,-10.7134,0.08%
1107,1108,008154,嘉实医药健康100ETF联接A,2021-11-12,0.8302,0.8302,-0.05,-0.30,-3.01,-9.31,-20.50,,,,,-16.98,-16.98,0.12%
1108,1109,501006,汇添富中证精准医疗指数C,2021-11-15,1.4855,1.4855,2.28,5.86,-1.45,-10.55,-20.59,-8.34,40.29,93.58,-13.38,48.55,-11.0757,0.00%
1109,1110,008155,嘉实医药健康100ETF联接C,2021-11-12,0.8292,0.8292,-0.06,-0.31,-3.04,-9.37,-20.59,,,,,-17.08,-17.08,0.00%
1110,1111,161726,招商国证生物医药指数(LOF)A,2021-11-15,0.8767,1.2652,2.25,5.18,-4.77,-13.39,-21.40,-2.54,56.92,112.60,-6.79,39.80,-5.6418,0.10%
1111,1112,011853,招商中证消费龙头指数增强A,2021-11-15,0.9950,0.9950,0.90,-0.31,-1.49,2.33,,,,,,-0.50,-1.39,0.12%
1112,1113,010581,中信建投中债3-5年政金债A,2021-11-12,1.0166,1.0166,0.04,-0.01,0.26,0.41,,,,,,1.66,1.66,0.05%
1113,1114,011966,招商中证光伏产业指数A,2021-11-15,1.1105,1.1105,-3.39,-1.38,1.28,7.41,,,,,,11.05,14.95,0.12%
1114,1115,011832,西部利得人工智能主题指数增强A,2021-11-12,1.0360,1.0360,-0.10,1.28,8.06,-5.16,,,,,,3.60,3.6,0.12%
1115,1116,011132,鹏扬沪深300质量成长低波动A,2021-11-15,1.0090,1.0090,-0.02,0.44,-1.70,1.49,,,,,,0.90,0.92,0.12%
1116,1117,011545,长江沪深300指数增强发起式A,2021-11-15,0.9545,0.9545,-0.42,1.09,-1.11,-1.87,,,,,,-4.55,-4.15,0.15%
1117,1118,011967,招商中证光伏产业指数C,2021-11-15,1.1085,1.1085,-3.39,-1.38,1.24,7.30,,,,,,10.85,14.74,0.00%
1118,1119,010582,中信建投中债3-5年政金债C,2021-11-12,1.0049,1.0049,0.04,-0.02,0.29,0.44,,,,,,0.49,0.49,0.00%
1119,1120,012080,易方达中证500指数量化增强A,2021-11-15,0.9954,0.9954,-0.88,1.21,-0.13,-1.27,,,,,,-0.46,0.42,0.15%
1120,1121,011854,招商中证消费龙头指数增强C,2021-11-15,0.9931,0.9931,0.89,-0.31,-1.53,2.23,,,,,,-0.69,-1.57,0.00%
1121,1122,012081,易方达中证500指数量化增强C,2021-11-15,0.9941,0.9941,-0.88,1.19,-0.16,-1.35,,,,,,-0.59,0.29,0.00%
1122,1123,012371,东财互联网A,2021-11-15,0.8715,0.8715,0.86,4.62,1.50,0.46,,,,,,-12.85,-13.59,0.12%
1123,1124,010520,兴业中债3-5年政策性金融债A,2021-11-12,1.0145,1.0195,0.01,-0.07,1.01,1.20,,,,,,1.96,1.955178,0.05%
1124,1125,012363,国泰中证全指证券公司ETF联接C,2021-11-15,1.0343,1.0343,-0.60,2.19,0.06,3.91,,,,,,3.43,4.05,0.00%
1125,1126,012362,国泰中证全指证券公司ETF联接A,2021-11-15,1.0357,1.0357,-0.59,2.20,0.09,3.99,,,,,,3.57,4.18,0.10%
1126,1127,011546,长江沪深300指数增强发起式C,2021-11-15,0.9527,0.9527,-0.43,1.08,-1.14,-1.98,,,,,,-4.73,-4.32,0.00%
1127,1128,010521,兴业中债3-5年政策性金融债C,2021-11-12,1.0110,1.0160,0.01,-0.07,0.71,0.86,,,,,,1.60,1.603537,0.00%
1128,1129,012414,招商中证白酒指数(LOF)C,2021-11-15,1.2715,1.2835,0.26,-3.86,-8.70,-0.57,,,,,,-11.18,-11.405924,0.00%
1129,1130,011235,泰达宏利中债1-5年国开债C,2021-11-15,1.0089,1.0133,0.08,0.02,0.39,0.56,,,,,,1.33,1.251445,0.00%
1130,1131,011133,鹏扬沪深300质量成长低波动C,2021-11-15,1.0071,1.0071,-0.02,0.43,-1.75,1.39,,,,,,0.71,0.73,0.00%
1131,1132,011833,西部利得人工智能主题指数增强C,2021-11-12,1.0343,1.0343,-0.10,1.27,8.02,-5.26,,,,,,3.43,3.43,0.00%
1132,1133,012417,招商国证生物医药指数(LOF)C,2021-11-15,0.8764,0.8764,2.25,5.17,-4.77,-13.41,,,,,,-21.26,-22.991914,0.00%
1133,1134,012207,中泰沪深300量化优选增强C,2021-11-15,0.9593,0.9593,0.01,0.75,-1.44,-0.45,,,,,,-4.07,-4.08,0.00%
1134,1135,012728,国泰中证动漫游戏ETF联接A,2021-11-15,1.1080,1.1080,1.74,4.42,16.03,24.72,,,,,,10.80,8.91,0.10%
1135,1136,012606,东财证券保险C,2021-11-15,1.0265,1.0265,-0.36,1.23,-0.73,3.63,,,,,,2.65,3.02,0.00%
1136,1137,012547,南方银行ETF联接E,2021-11-15,1.3162,1.3162,0.57,2.62,-1.01,1.11,,,,,,-6.06,-6.587681,0.00%
1137,1138,012364,广发中证光伏产业指数A,2021-11-15,1.2506,1.2506,-3.41,-1.43,1.04,7.20,,,,,,25.06,29.47,0.12%
1138,1139,012550,华宝中证电子50ETF联接A,2021-11-15,0.9675,0.9675,-0.11,2.69,6.45,-0.95,,,,,,-3.25,-3.14,0.10%
1139,1140,008844,上投摩根中债1-3年国开债指数A,2021-11-12,1.0054,1.0054,0.02,0.02,0.28,0.54,,,,,,0.54,0.54,0.50%
1140,1141,012462,东财家电C,2021-11-15,0.9448,0.9448,0.86,0.38,2.32,-5.47,,,,,,-6.33,-6.33,0.00%
1141,1142,012635,国泰中证医疗ETF联接C,2021-11-15,0.8442,0.8442,1.49,2.95,-3.44,-8.49,,,,,,-15.58,-16.82,0.00%
1142,1143,012722,平安中证光伏产业指数A,2021-11-12,1.1981,1.1981,1.75,2.89,13.38,10.12,,,,,,19.81,19.81,0.12%
1143,1144,012605,东财证券保险A,2021-11-15,1.0279,1.0279,-0.35,1.25,-0.68,3.75,,,,,,2.79,3.15,0.12%
1144,1145,012630,广发国证半导体芯片ETF联接C,2021-11-15,0.9950,0.9950,-1.92,2.54,15.15,1.45,,,,,,1.45,1.45,0.00%
1145,1146,012927,民生加银中证500指数增强C,2021-11-15,0.9756,0.9756,-0.81,0.75,0.21,-2.58,,,,,,-2.44,-1.64,0.00%
1146,1147,012926,民生加银中证500指数增强A,2021-11-15,0.9763,0.9763,-0.82,0.75,0.23,-2.51,,,,,,-2.37,-1.56,0.15%
1147,1148,012637,国泰中证全指软件ETF联接C,2021-11-15,1.0185,1.0185,0.69,2.62,3.45,-0.12,,,,,,1.85,1.15,0.00%
1148,1149,012894,天弘中证科创创业50指数A,2021-11-15,0.9396,0.9396,-0.22,0.64,2.30,-3.67,,,,,,-6.04,-5.83,0.10%
1149,1150,012553,天弘中证芯片产业指数C,2021-11-15,0.9864,0.9864,-1.77,2.95,6.85,0.49,,,,,,-1.36,0.42,0.00%
1150,1151,012907,鹏扬中证科创创业50指数A,2021-11-15,0.9878,0.9878,-0.42,0.35,2.43,-0.76,,,,,,-1.22,-0.8,0.10%
1151,1152,012372,东财互联网C,2021-11-15,0.8699,0.8699,0.85,4.62,1.47,0.36,,,,,,-13.01,-13.74,0.00%
1152,1153,012693,博时中债0-3年国开行C,2021-11-15,1.0050,1.0050,0.05,0.06,0.30,,,,,,,0.50,0.45,0.00%
1153,1154,012692,博时中债0-3年国开行A,2021-11-15,1.0052,1.0052,0.05,0.07,0.31,,,,,,,0.52,0.47,0.05%
1154,1155,012636,国泰中证全指软件ETF联接A,2021-11-15,1.0197,1.0197,0.69,2.63,3.48,-0.04,,,,,,1.97,1.27,0.10%
1155,1156,012738,广发中证创新药产业ETF联接C,2021-11-15,0.8832,0.8832,1.62,5.57,-3.53,-9.15,,,,,,-11.68,-13.09,0.00%
1156,1157,011035,嘉实中证稀土产业ETF联接A,2021-11-12,1.0096,1.0096,1.19,2.20,7.97,-1.63,,,,,,0.96,0.96,0.10%
1157,1158,012725,国泰中证畜牧养殖ETF联接C,2021-11-15,1.0459,1.0459,0.44,1.75,9.66,10.21,,,,,,4.59,4.13,0.00%
1158,1159,012326,天弘中证全指医疗保健设备与服务ETF联接A,2021-11-15,0.8671,0.8671,1.80,2.77,-1.87,-8.43,,,,,,-13.29,-14.82,0.10%
1159,1160,012537,华宝中证细分化工产业主题ETF联接A,2021-11-15,0.9703,0.9703,-1.87,-1.32,-4.69,-9.82,,,,,,-2.97,-1.12,0.10%
