,序号,基金代码,基金简称,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,自定义,手续费
105,106,003017,广发中证军工ETF联接A,2021-11-15,1.3776,1.3776,-1.49,5.47,14.59,6.85,35.66,33.66,91.95,105.55,11.33,37.76,35.4907,0.12%
106,107,011668,东财高端制造C,2021-11-15,1.2848,1.2848,-2.08,-0.44,4.13,4.29,35.57,,,,,28.48,31.21,0.00%
107,108,005693,广发中证军工ETF联接C,2021-11-15,1.3725,1.3725,-1.49,5.46,14.57,6.78,35.50,33.38,91.16,104.45,11.12,92.01,35.2193,0.00%
108,109,008281,国泰CES半导体芯片行业ETF联接A,2021-11-15,2.0261,2.0261,-1.45,3.47,7.05,-0.35,35.42,29.78,,,29.57,102.61,32.8251,0.10%
109,110,004292,鹏华沪深港互联网股票,2021-11-12,2.4186,2.4186,0.09,1.15,8.83,12.06,35.31,30.14,105.12,143.74,17.66,141.86,26.8740,0.15%
110,111,008282,国泰CES半导体芯片行业ETF联接C,2021-11-15,2.0142,2.0142,-1.46,3.47,7.02,-0.43,35.22,29.39,,,29.24,101.42,32.4349,0.00%
111,112,006751,富国互联科技股票A,2021-11-15,3.1584,3.1584,-2.36,-0.90,4.92,0.67,35.22,30.46,137.60,,20.16,215.84,33.2509,0.15%
112,113,005983,上投摩根核心精选,2021-11-12,3.0036,3.0036,0.87,1.93,8.73,-6.85,35.19,45.53,155.91,,52.63,200.36,45.2910,0.15%
113,114,008177,建信高股息主题股票,2021-11-12,1.6607,2.1382,0.65,2.80,14.43,7.68,35,53.63,,,29.61,125.72,53.3572,0.15%
114,115,005161,华商上游产业股票,2021-11-15,2.1848,2.1848,-1.73,-0.18,9.29,4.76,34.83,53.73,139.59,173.24,36.20,118.48,54.1496,0.15%
115,116,000793,工银高端制造股票,2021-11-12,2.37,2.37,0.85,2.78,11.53,-4.05,34.81,34.66,185.89,257.47,14.33,137,32.9220,0.15%
116,117,011126,富国互联科技股票C,2021-11-15,3.1425,3.1425,-2.37,-0.91,4.86,0.51,34.81,,,,19.55,22.68,25.651936,0.00%
117,118,001643,汇丰晋信智造先锋股票A,2021-11-15,4.2038,4.2038,-1.36,0.99,6.20,0.92,34.79,75.11,308.22,406.36,39.05,320.25,75.5664,0.15%
118,119,001070,建信信息产业股票,2021-11-12,3.4410,3.4410,0.20,4.46,9.52,2.44,34.52,50.07,143.70,257.69,34.15,244.10,49.0256,0.15%
119,120,001644,汇丰晋信智造先锋股票C,2021-11-15,4.0809,4.0809,-1.37,0.98,6.16,0.79,34.44,74.22,304.21,399.19,38.44,307.97,74.6991,0.00%
120,121,001097,华泰柏瑞积极优选股票,2021-11-15,1.1440,1.1440,-1.80,1.06,8.44,5.24,34.43,34.75,79.87,113.83,23.81,14.40,37.0588,0.15%
121,122,001167,金鹰科技创新股票,2021-11-12,1.47,1.47,0.82,5.68,10.11,1.10,34.37,44.69,119.08,174.25,31.84,47,44.4008,0.15%
122,123,009954,北信瑞丰优选成长,2021-11-15,1.5355,1.5355,1.08,0.17,-4.75,1.07,33.71,53.15,,,33.27,53.55,50.6595,0.15%
123,124,001072,华安智能装备主题股票A,2021-11-15,2.6450,2.6980,-2.04,1.73,10.07,0.19,33.52,39.06,118.41,221,30.49,177.97,43.0842,0.15%
124,125,920003,中金新锐股票A,2021-11-15,4.1184,4.5984,0.47,3,5.86,6.05,32.83,50.71,,,36.98,97.82,48.8435,1.50%
125,126,006251,银华兴盛股票,2021-11-15,2.4315,,-2.36,-2.20,2.39,6.68,32.81,44.96,139.49,,22.58,143.15,48.0411,0.15%
126,127,011506,建信高端装备股票A,2021-11-12,1.3292,1.3292,1.59,4.94,20.68,14.67,32.63,,,,,32.92,32.92,0.15%
127,128,000985,嘉实逆向策略股票,2021-11-12,2.8620,2.8620,0.85,2.58,11.62,3.25,32.62,36.87,132.87,230.48,34.43,186.20,37.6623,0.15%
128,129,920923,中金新锐股票C,2021-11-15,4.0861,4.0861,0.47,2.99,5.82,5.92,32.50,49.96,,,36.39,95.37,48.1118,0.00%
129,130,011507,建信高端装备股票C,2021-11-12,1.3264,1.3264,1.59,4.94,20.65,14.55,32.36,,,,,32.64,32.64,0.00%
130,131,000586,景顺长城中小创精选股票,2021-11-12,2.8990,2.8990,1.83,4.43,11.54,5,31.89,28.56,86.07,125.95,21.15,189.90,26.1532,0.15%
131,132,009891,融通产业趋势臻选股票,2021-11-12,1.1943,1.1943,1.01,3.44,11.91,3.42,31.89,20.83,,,19.37,19.43,21.5944,0.15%
132,133,161033,富国中证智能汽车(LOF)A,2021-11-15,2.0480,2.0480,0.64,2.50,10.17,7.28,31.79,18.79,83.02,176.01,20.26,104.80,18.0394,0.12%
133,134,001158,工银新材料新能源股票,2021-11-12,1.8750,1.8750,0.86,3.02,8.19,2.85,31.67,56.77,172.13,233.63,35.28,87.50,55.0868,0.15%
134,135,004616,中欧电子信息产业沪港深股票A,2021-11-15,2.8037,2.8037,-0.26,3.84,6.28,-5.08,31.52,33.18,104.38,181.72,25.30,180.37,33.2401,0.15%
135,136,008898,国寿创精选88ETF联接A,2021-11-12,1.2670,1.2670,1.35,4.09,9.16,-0.53,31.01,15.57,,,19.49,26.69,15.7077,0.12%
136,137,005763,中欧电子信息产业沪港深股票C,2021-11-15,2.9038,2.9038,-0.27,3.82,6.20,-5.29,30.98,32.11,101.35,176.47,24.42,165.21,32.1878,0.00%
137,138,008899,国寿创精选88ETF联接C,2021-11-12,1.2612,1.2612,1.36,4.09,9.13,-0.61,30.82,15.22,,,19.18,26.11,15.3677,0.00%
138,139,010955,天弘中证智能汽车指数发起式A,2021-11-12,1.0579,1.0579,1.43,1.58,14.29,4.72,30.73,,,,,5.79,5.79,0.10%
139,140,010956,天弘中证智能汽车指数发起式C,2021-11-12,1.0562,1.0562,1.43,1.58,14.28,4.68,30.60,,,,,5.62,5.62,0.00%
140,141,206012,鹏华价值精选股票,2021-11-12,3.6210,3.6210,0.56,3.66,10.63,-0.90,30.39,35.97,147.51,246.84,23.84,262.10,36.3328,0.15%
141,142,160919,大成产业升级股票(LOF),2021-11-12,3.0230,5.0090,1.92,3.49,12.55,0.40,30.19,40.67,120.50,212.29,27.07,185.43,40.0834,0.15%
142,143,011377,创金合信积极成长股票A,2021-11-12,1.1485,1.1485,0.44,4.41,11.62,-1.38,30.04,,,,,14.85,14.85,0.15%
143,144,011378,创金合信积极成长股票C,2021-11-12,1.1442,1.1442,0.44,4.40,11.57,-1.51,29.71,,,,,14.42,14.42,0.00%
144,145,671030,西部利得事件驱动股票,2021-11-12,2.6613,2.6613,1.15,2.20,3.66,-5.66,29.64,51.99,100.64,164.20,32.60,166.13,52.0743,0.15%
145,146,007685,华商电子行业量化股票,2021-11-15,2.0149,2.0149,-1.58,3.30,7.73,3.38,29.58,23.93,100.57,,21.83,101.49,27.3910,0.15%
146,147,006478,长盛多因子策略优选,2021-11-12,2.2434,2.3744,0.82,3.76,10.59,4.60,29.16,34.09,110.73,,21.98,141.77,34.0211,0.15%
147,148,001039,嘉实先进制造股票,2021-11-12,2.4070,2.4070,0.25,2.95,9.41,6.69,28.85,41.42,153.90,252.93,29.34,140.70,40.1048,0.15%
148,149,001672,国寿安保智慧生活股票,2021-11-12,2.18,2.4020,0.83,3.86,9.99,-1.04,28.77,25.29,112.54,159.34,22.68,158.29,24.8568,0.15%
149,150,011630,东财有色金属A,2021-11-15,1.4180,1.4180,-2.45,4.30,3.71,-2.94,27.91,,,,,45.36,45.36,0.15%
150,151,163209,诺安创业板指数增强(LOF)A,2021-11-15,2.2407,1.8927,-0.51,1.50,3.42,2.24,27.76,39.96,120.30,119.65,20.58,76.60,41.8352,0.12%
151,152,003145,中融竞争优势,2021-11-15,2.1873,2.1873,-1.57,3.33,14.04,3.23,27.73,46.78,157.46,247.04,34.01,122.21,45.3018,0.15%
152,153,011631,东财有色金属C,2021-11-15,1.4152,1.4152,-2.45,4.30,3.69,-3,27.73,,,,,45.08,45.08,0.00%
153,154,010356,诺安创业板指数增强(LOF)C,2021-11-15,2.2308,2.2308,-0.52,1.49,3.38,2.12,27.50,39.32,,,20.11,44.65,41.2001,0.00%
154,155,001028,华安物联网主题股票,2021-11-15,1.54,1.54,-1.28,0.92,5.41,3.49,27.38,29.52,91.54,164.15,24.09,54,31.0924,0.15%
155,156,003956,南方教育股票,2021-11-15,2.4640,2.4640,-2.04,-0.09,7.30,-2.48,27.35,27.32,92.59,206.73,14.66,146.40,27.7242,0.15%
156,157,161031,富国中证工业4.0指数(LOF),2021-11-15,1.2490,0.8880,-1.42,0.64,6.30,2.29,27.32,25.84,110.32,192.73,17.28,12.84,28.4268,0.12%
157,158,008072,景顺长城创业板综指增强,2021-11-12,1.7321,1.7321,0.55,2.54,8.68,3.03,27.29,35.95,,,31.38,73.21,35.7232,0.15%
158,159,005310,广发电子信息传媒股票A,2021-11-15,2.2263,2.2263,-0.45,4.13,14.94,1.98,27.03,31.22,108.89,206.02,25.01,122.63,32.7969,0.15%
159,160,010236,广发电子信息传媒股票C,2021-11-15,2.2188,2.2188,-0.45,4.13,14.90,1.88,26.78,30.73,,,24.60,32.81,32.2965,0.00%
160,161,519935,长信创新驱动股票,2021-11-15,2.1840,2.1840,-1.89,0.18,3.31,4.70,25.88,26.02,77.13,112.24,17.29,118.40,28.9687,0.15%
161,162,005569,中融智选红利股票A,2021-11-15,1.8023,1.8023,-1.95,2.52,11.16,-0.12,25.70,31.83,74.70,112.80,28.87,83.82,31.0753,0.15%
162,163,004854,广发中证全指汽车指数A,2021-11-15,1.6452,1.6452,-3.09,-4.58,0.59,0.21,25.64,30.56,130,131.78,20.92,64.52,35.5911,0.10%
163,164,010013,易方达信息行业精选股票,2021-11-15,1.1795,1.1795,-1.53,2.33,5.60,2.05,25.56,16.42,,,12.19,17.95,17.9634,0.15%
164,165,004855,广发中证全指汽车指数C,2021-11-15,1.6389,1.6389,-3.09,-4.58,0.58,0.17,25.51,30.29,129.15,130.90,20.70,63.89,35.3177,0.00%
165,166,002900,南方中证500信息技术联接A,2021-11-12,1.3430,1.3430,1.11,4.53,12.51,3.03,25.43,9.78,39.14,90.96,15.46,34.30,8.7714,0.12%
166,167,005570,中融智选红利股票C,2021-11-15,1.7726,1.7726,-1.96,2.51,11.12,-0.24,25.41,31.20,72.87,110.09,28.35,80.80,30.4662,0.00%
167,168,010322,大摩新兴产业股票,2021-11-15,1.2533,1.2533,-1.20,2.69,3.47,1.32,25.19,,,,,25.33,26.85,0.15%
168,169,004347,南方中证500信息技术联接C,2021-11-12,1.3213,1.3213,1.10,4.52,12.47,2.92,25.18,9.33,38.04,88.70,15.06,41.56,8.3477,0.00%
169,170,005313,万家中证1000指数增强A,2021-11-12,1.2992,1.9351,1.25,4.48,5.17,2.85,24.98,29.07,80.12,121.11,25.95,123.96,27.4473,0.15%
170,171,005314,万家中证1000指数增强C,2021-11-12,1.2987,1.9084,1.24,4.46,5.13,2.75,24.73,28.52,78.56,119.02,25.51,119.33,26.9413,0.00%
171,172,000309,大摩品质生活精选股票,2021-11-15,4.1820,4.1820,-1.39,3.08,4.24,3.67,24.58,30.40,123.04,171.38,26.61,318.20,30.3720,0.15%
172,173,162208,泰达宏利首选企业股票,2021-11-15,2.1681,3.3464,-3.64,-2.71,4.03,0.38,24.47,39.25,118.07,229.30,20.34,445.85,43.7883,0.15%
173,174,005968,创金合信工业周期股票A,2021-11-12,3.6544,3.6544,0.37,1.97,7.54,-2.39,24.24,53.49,267.79,342.26,29.92,265.44,53.3851,0.15%
174,175,008326,东财通信A,2021-11-15,1.1215,1.1215,-0.41,3.48,13.76,0.60,24.09,4.72,,,9.88,12.61,5.1742,0.10%
175,176,001521,国寿安保成长优选股票,2021-11-12,2.1030,2.1730,2.59,3.29,12.58,1.40,24.07,28.86,91.53,140.07,25.78,123.74,27.7643,0.15%
176,177,008327,东财通信C,2021-11-15,1.1164,1.1164,-0.41,3.48,13.74,0.54,23.94,4.46,,,9.65,12.10,4.9134,0.00%
177,178,005969,创金合信工业周期股票C,2021-11-12,3.57,3.57,0.36,1.95,7.48,-2.56,23.80,52.42,262.73,333.52,29.13,257,52.3297,0.00%
178,179,001749,招商中国机遇股票,2021-11-15,2.5720,2.5720,-4.14,-2.28,2.55,4.60,23.48,32.99,146.12,213.66,16.59,157.20,37.6603,0.15%
179,180,000549,华安大国新经济股票,2021-11-15,3.87,3.87,-1.15,1.07,4.20,1.74,23.29,28.06,91.30,173.11,22.16,287,29.3360,0.15%
180,181,001113,南方大数据100A,2021-11-15,1.2260,1.2260,-2.73,-0.42,2.17,1.29,23.23,25.70,98.35,98.80,22.14,22.60,29.0072,0.12%
181,182,011685,创金合信先进装备股票A,2021-11-12,1.2178,1.2178,2.33,5.19,5.25,4.97,23.13,,,,,21.78,21.78,0.15%
182,183,002236,大成360互联网+大数据100A,2021-11-12,1.6310,1.6310,0.74,4.22,3.89,4.08,23.09,14.22,65.08,105.16,25.75,63.10,14.2957,0.12%
183,184,001718,工银物流产业股票,2021-11-12,4.0150,4.0150,0.17,1.93,7.64,7.67,23.08,54.19,153.47,244.93,32.82,301.50,51.6239,0.15%
184,185,004344,南方大数据100C,2021-11-15,1.2043,1.2043,-2.73,-0.43,2.14,1.18,22.99,25.20,96.78,96.46,21.72,32.88,28.5002,0.00%
185,186,000866,华宝制造股票,2021-11-15,2.5960,2.5960,-0.88,2.24,4.47,0.74,22.92,28.13,130.55,165.44,23.80,159.60,28.1938,0.15%
186,187,011686,创金合信先进装备股票C,2021-11-12,1.2140,1.2140,2.33,5.18,5.20,4.84,22.82,,,,,21.40,21.4,0.00%
187,188,003359,大成360互联网+大数据100C,2021-11-12,1.5870,1.5870,0.76,4.20,3.86,3.93,22.74,13.60,63.10,101.65,25.16,40.82,13.6819,0.00%
188,189,001725,汇添富高端制造股票,2021-11-15,2.8040,2.8040,-0.81,0.79,5.14,3.74,22.66,26.31,92.85,140.69,18.71,180.40,27.0562,0.15%
189,190,540010,汇丰晋信科技先锋股票,2021-11-15,3.5173,3.5173,-2.01,0.70,5.23,1.12,22.61,11.09,67.39,135.97,6.11,251.73,14.8603,0.15%
190,191,163116,申万中证申万电子行业投资指数(LOF)A,2021-11-12,1.1139,1.2988,0.32,2.64,10.44,-1.57,22.35,16.12,81.20,148.54,15.67,29.88,17.2650,0.12%
191,192,010531,申万中证申万电子行业投资指数(LOF)C,2021-11-12,1.1743,1.1743,0.32,2.64,10.41,-1.64,22.17,17.43,,,15.38,17.43,17.4300,0.00%
192,193,006165,建信中证1000指数增强A,2021-11-12,2.0169,2.2213,1.24,4.11,4.62,0.20,21.89,24.13,82.63,,26.17,125.69,23.8655,0.15%
193,194,000418,景顺长城成长之星股票,2021-11-12,4.6680,4.6680,1.35,2.44,5.92,2.32,21.88,24.81,114.23,220.82,15.43,366.80,24.6462,0.15%
194,195,001825,建信中国制造2025,2021-11-12,2.5856,2.5856,-0.27,2,9.27,7.11,21.80,40.96,145.22,221.67,26.46,158.56,39.4381,0.15%
195,196,007137,鹏扬元合量化大盘A,2021-11-15,1.9138,1.9138,-1.96,1.11,2.44,2.79,21.67,42.86,87.74,,24.52,91.38,44.0027,0.15%
196,197,006166,建信中证1000指数增强C,2021-11-12,1.9936,2.1957,1.24,4.10,4.59,0.10,21.64,23.64,81.19,,25.73,123.06,23.3780,0.00%
197,198,008128,湘财长源股票型A,2021-11-15,1.2304,1.7226,-0.01,4.05,7.31,5.94,21.24,25.57,,,20.93,80.34,23.7822,0.15%
198,199,002289,华商改革创新股票,2021-11-15,2.2231,2.2231,-2.50,-2.80,-0.05,-3.18,21.23,27.04,73.84,151.65,13.84,122.31,28.9195,0.15%
199,200,001677,中银战略新兴产业股票A,2021-11-15,3.3530,3.3530,-2.90,-3.01,1.36,-1.44,21.22,46.36,115.07,213.36,27.15,235.30,50.6545,0.15%
200,201,011149,创金合信ESG责任投资股票A,2021-11-12,1.1419,1.1419,0.60,4.46,8.54,-1.76,21.21,,,,13.71,14.19,14.19,0.15%
201,202,007138,鹏扬元合量化大盘C,2021-11-15,1.8509,1.8509,-1.97,1.09,2.37,2.58,21.17,41.71,83.11,,23.64,85.09,42.8647,0.00%
202,203,010812,中银战略新兴产业股票C,2021-11-15,3.3410,3.3410,-2.91,-2.99,1.33,-1.53,21.01,,,,26.79,45.26,49.608696,0.00%
203,204,008129,湘财长源股票型C,2021-11-15,1.2147,1.7022,-0.01,4.04,7.27,5.81,20.94,24.95,,,20.41,78.06,23.1672,0.00%
204,205,011150,创金合信ESG责任投资股票C,2021-11-12,1.1369,1.1369,0.59,4.46,8.49,-1.87,20.91,,,,13.23,13.69,13.69,0.00%
205,206,001707,诺安高端制造股票,2021-11-15,1.8630,1.8630,-1.95,1.09,5.79,5.43,20.66,31.47,64,119.43,17.84,86.30,33.2398,0.15%
206,207,006868,华夏科技成长股票,2021-11-15,2.1058,2.1058,-0.55,2.62,8.96,4.03,20.66,15.23,102.89,,6.36,110.58,15.3260,0.15%
207,208,003070,光大创业板量化优选C,2021-11-15,1.8573,1.8573,-1.39,1.40,2.09,0.43,20.66,31.56,,,28.17,85.73,34.2193,0.00%
208,209,010161,广发瑞安精选股票A,2021-11-15,1.1828,1.1828,-0.03,2.75,4.66,-1.07,20.64,,,,16.75,18.28,18.32,0.15%
209,210,001541,汇添富民营新动力股票,2021-11-15,1.8480,1.8480,0.11,2.27,8.39,5,20.63,18.46,88.57,155.60,14.22,84.80,17.6546,0.15%
210,211,519975,长信量化中小盘股票,2021-11-15,1.5960,1.9960,-1.36,1.33,-1.60,-4.03,20.63,25.47,103.31,129.97,27.68,119.10,25.6211,0.15%
211,212,001719,工银国家战略股票,2021-11-12,2.3430,2.3430,-0.17,4.32,0.51,1.96,20.59,41.74,104.63,193.24,24.63,134.30,38.0672,0.15%
212,213,050024,博时上证自然资源ETF联接,2021-11-15,1.0234,1.0234,-1.79,-2.45,-8.22,-3.53,20.54,50.97,82.20,67.39,36.18,2.34,48.3063,0.12%
213,214,001054,工银新金融股票A,2021-11-12,3.4960,3.4960,0.49,2.28,8.20,4.42,20.51,52.86,181.26,288.88,30.84,249.60,51.8020,0.15%
214,215,502000,西部利得中证500指数增强A,2021-11-12,1.8783,1.1933,0.50,2.06,3.85,1.34,20.51,36.09,113.64,159.29,28.90,28.49,34.4524,0.10%
215,216,010162,广发瑞安精选股票C,2021-11-15,1.1785,1.1785,-0.03,2.75,4.63,-1.17,20.40,,,,16.35,17.85,17.89,0.00%
216,217,003069,光大创业板量化优选A,2021-11-15,2.0225,2.0225,-1.39,1.40,2.12,0.54,20.36,31.63,115.37,153.13,28.13,102.25,34.2805,0.15%
217,218,001692,南方国策动力,2021-11-15,2.6970,2.7270,-1.75,0.04,4.01,3.65,20.29,31.69,98.60,196.05,17.52,176.26,34.2955,0.15%
218,219,009300,西部利得中证500指数增强C,2021-11-12,1.8669,1.8669,0.50,2.05,3.81,1.24,20.27,35.56,,,28.46,100.61,33.9432,0.00%
219,220,161217,国投瑞银中证资源指数,2021-11-15,1.2350,1.2350,-1.98,-3.44,-8.18,-4.19,20.25,55.93,110.03,103.46,39.71,23.50,53.2847,0.12%
220,221,160221,国泰国证有色金属行业指数(LOF),2021-11-15,1.4973,1.0729,-2.32,-3.48,-5.44,-8.73,20.21,56.57,121.36,111.61,35.80,13.52,53.4027,0.00%
221,222,161715,招商大宗商品(LOF),2021-11-15,1.5591,1.6976,-1.81,-1.47,-5.52,-2.45,20.05,46.20,91.44,96.26,38.35,81.48,43.8837,0.12%
222,223,003646,创金合信中证1000指数增强A,2021-11-12,1.6822,1.6822,1.47,4.15,5.75,1.37,19.89,23.03,78.96,116.08,19.36,68.22,22.2440,0.15%
223,224,004432,南方有色金属ETF联接A,2021-11-15,1.3351,1.3351,-2.38,-3.13,-4.65,-8.26,19.85,51.78,116.18,112.33,31.86,33.51,49.2471,0.12%
224,225,003647,创金合信中证1000指数增强C,2021-11-12,1.6633,1.6633,1.48,4.15,5.73,1.32,19.77,22.80,78.24,113.85,19.16,66.33,22.0144,0.00%
225,226,001126,上投摩根卓越制造股票,2021-11-12,1.9666,2.0961,0.48,2.80,8.59,4.43,19.74,31.44,144.98,287.59,14.63,112.40,30.7888,0.15%
226,227,519677,银河定投宝腾讯济安指数,2021-11-12,2.8870,2.8870,0.91,1.16,3.85,8.74,19.64,25.69,90.94,111.81,26.12,188.70,24.2255,0.00%
227,228,009557,申万菱信创业板量化精选股票A,2021-11-12,1.1766,1.1766,0.35,2.74,11.50,1.53,19.62,14.03,,,12.04,17.66,14.7790,0.15%
228,229,010990,南方有色金属ETF联接E,2021-11-15,1.3304,1.3304,-2.38,-3.15,-4.68,-8.35,19.61,,,,31.40,37.34,40.693713,0.00%
229,230,004433,南方有色金属ETF联接C,2021-11-15,1.3130,1.3130,-2.39,-3.15,-4.69,-8.35,19.60,51.18,114.47,109.81,31.39,31.30,48.6737,0.00%
230,231,161037,富国中证高端制造指数增强型,2021-11-15,2.3251,2.3251,-0.84,1.08,3.67,0.85,19.48,26.39,100.11,170.80,17.19,132.51,27.6637,0.12%
231,232,008086,华夏中证5G通信主题ETF联接A,2021-11-15,1.1946,1.1946,0.95,2.95,9.61,0.61,19.48,-3.68,,,1.35,19.46,-2.8726,0.12%
232,233,010505,申万菱信创业板量化精选股票C,2021-11-12,1.1156,1.1156,0.35,2.74,11.46,1.42,19.38,13.72,,,11.65,11.56,14.4205,0.00%
233,234,002595,博时工业4.0主题股票,2021-11-15,2.6090,2.6090,-2.58,1.76,8.39,2.31,19.30,25.61,94.12,158.32,10.41,160.90,28.3182,0.15%
234,235,008087,华夏中证5G通信主题ETF联接C,2021-11-15,1.1878,1.1878,0.94,2.94,9.58,0.53,19.30,-3.98,,,1.09,18.78,-3.1602,0.00%
235,236,001496,工银聚焦30股票,2021-11-12,1.9210,1.9210,0.79,1.27,6.72,-1.74,19.24,39.51,154.77,214.40,22.98,92.10,37.7061,0.15%
236,237,008889,银华中证5G通信主题ETF联接A,2021-11-15,0.9212,0.9212,0.95,2.92,9.51,0.66,19.23,-3.69,,,1.44,-7.88,-2.8532,0.12%
237,238,162413,华宝中证1000指数,2021-11-15,1.1499,0.4707,-0.26,3.23,4.16,0.91,19.17,15.36,50.35,62.61,16.16,-51.89,14.6823,0.10%
238,239,009398,华富成长企业精选股票,2021-11-15,1.3160,1.3160,-0.73,0.57,-0.93,0.02,19.07,29.18,,,26.67,31.60,30.2131,0.15%
239,240,010524,银华中证5G通信主题ETF联接C,2021-11-15,0.9190,0.9190,0.94,2.90,9.47,0.57,19.06,,,,,-0.04,-0.978899,0.00%
240,241,002229,华夏经济转型股票,2021-11-12,2.5430,2.7070,0.47,3.67,13.93,1.84,19.05,15.22,93.24,134.31,6,191.46,14.9638,0.15%
241,242,001397,建信精工制造指数增强,2021-11-12,2.1168,2.1168,0.51,2.81,6.07,1.20,19.04,27.61,92.56,138.16,19.31,111.68,26.9750,0.15%
242,243,007831,博道伍佰智航股票A,2021-11-12,1.6876,1.6876,0.69,2.28,4.36,-0.30,18.81,20.95,68.52,,24.86,68.76,19.8239,0.12%
243,244,000628,大成高新技术产业股票A,2021-11-12,3.7630,3.7630,1.26,2.65,8.60,8.79,18.78,22.02,100.27,164.07,18.71,276.30,21.3871,0.15%
244,245,006486,广发中证1000指数A,2021-11-15,1.6373,1.6373,-0.26,3.25,4.22,0.69,18.77,14.65,49.16,63.78,15.62,63.71,13.9614,0.10%
245,246,007832,博道伍佰智航股票C,2021-11-12,1.6769,1.6769,0.68,2.27,4.33,-0.37,18.63,20.59,67.51,,24.54,67.69,19.4714,0.00%
246,247,007983,申万菱信中证研发创新100ETF联接A,2021-11-12,1.9899,1.9899,0.19,1.45,9.48,1.74,18.57,28.01,,,15.12,98.99,28.1574,0.12%
247,248,006487,广发中证1000指数C,2021-11-15,1.6248,1.6248,-0.26,3.23,4.18,0.58,18.53,14.18,47.99,62.55,15.22,62.46,13.5034,0.00%
248,249,011066,大成高新技术产业股票C,2021-11-12,3.75,3.75,1.27,2.63,8.54,8.66,18.52,,,,18.30,21.32,21.319961,0.00%
249,250,009379,中银成长优选股票,2021-11-15,1.1858,1.1858,-1.18,0.49,5.90,7.57,18.51,,,,,18.58,19.99,0.15%
250,251,001188,鹏华改革红利股票,2021-11-12,1.5710,1.5710,0.45,4.18,15.60,5.08,18.48,28.14,67.31,109.75,14.42,57.10,28.2449,0.15%
251,252,007984,申万菱信中证研发创新100ETF联接C,2021-11-12,1.9780,1.9780,0.18,1.45,9.45,1.65,18.39,27.62,,,14.82,97.80,27.7695,0.00%
252,253,006560,华夏四川国改ETF联接A,2021-11-12,1.7148,1.7148,0.84,1.83,3.39,7.46,18.37,33.58,76.95,,27.35,71.48,30.8209,0.12%
253,254,002861,工银智能制造股票,2021-11-12,2.0840,2.0840,1.12,3.32,10.44,2.96,18.34,32.49,122.89,229.75,15.52,108.40,31.2343,0.15%
254,255,002980,华夏创新前沿股票,2021-11-12,2.8640,2.8640,-0.17,1.56,7.15,1.60,18.30,25.01,132.47,233.80,14.74,186.40,25.1748,0.15%
255,256,002210,创金合信量化多因子股票A,2021-11-12,2.0244,2.0244,1.53,3.93,5.93,0.91,18.25,26.82,89.34,120,24.52,102.44,26.3040,0.15%
256,257,006561,华夏四川国改ETF联接C,2021-11-12,1.7002,1.7002,0.84,1.82,3.36,7.38,18.18,33.17,75.89,,27.01,70.02,30.4234,0.00%
257,258,001008,工银国企改革股票,2021-11-12,2.6530,2.6530,0.11,4.57,8.91,3.47,17.86,34.67,120.17,179.56,15.75,165.30,34.0576,0.15%
258,259,004194,招商中证1000指数增强A,2021-11-15,1.5611,1.5611,-0.06,3.72,3.45,0.95,17.83,20.09,82.48,117.82,21.91,56.11,19.2716,0.12%
259,260,161039,富国中证1000指数增强(LOF)A,2021-11-15,2.06,2.06,-0.67,2.39,1.39,-1.21,17.83,24.78,89.09,121.77,22.96,106,24.5675,0.12%
260,261,165520,信诚中证800有色指数(LOF)A,2021-11-12,1.8541,1.7579,-0.38,2.56,0.88,-4.23,17.80,66.35,144.26,144.28,42.95,102.04,57.8793,0.12%
261,262,003865,创金合信量化多因子股票C,2021-11-12,1.9560,1.9560,1.54,3.91,5.87,0.72,17.80,25.88,86.53,115.63,23.72,55.11,25.3765,0.00%
262,263,008537,兴银研究精选股票A,2021-11-12,1.2890,1.2890,0.78,1.71,5.45,-7.01,17.78,26.03,,,12.97,28.90,26.2364,0.15%
263,264,001520,国投瑞银研究精选股票,2021-11-15,1.84,2.1070,-0.22,-0.43,2.28,4.96,17.72,25.85,114.85,164.63,15.88,113.56,24.5048,0.15%
264,265,009513,创金同顺创业板精选股票A,2021-11-12,1.4107,1.4107,0.43,2.70,8.69,1.97,17.69,28.62,,,23.37,41.07,29.0078,0.15%
265,266,007474,华夏创成长ETF联接A,2021-11-15,2.7161,2.7161,-2.12,-0.78,3.75,2.54,17.68,43.49,141.17,,24.10,171.61,46.1806,0.12%
266,267,002510,申万菱信中证500指数增强A,2021-11-12,1.8551,1.8551,0.58,2.67,5.24,3.30,17.63,16.69,77.18,128.01,15.85,85.51,16.9230,0.12%
267,268,004195,招商中证1000指数增强C,2021-11-15,1.5492,1.5492,-0.07,3.72,3.41,0.85,17.59,19.61,81.02,115.20,21.49,54.92,18.7969,0.00%
268,269,007674,工银产业升级股票A,2021-11-12,1.5577,1.5577,-0.41,4.63,0.89,2.18,17.57,27.67,,,17.39,55.77,25.3581,0.15%
269,270,003053,嘉实文体娱乐股票A,2021-11-12,2.0160,2.0160,-0.44,2.60,7.29,-2.94,17.55,28.49,65.65,125,16.80,101.60,27.9188,0.15%
